,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
354,2009-2010,2010-07-26,2010-07-31,Northern,Influenza_A,2010,7,0
355,2009-2010,2010-07-26,2010-07-31,Northern,Influenza_B,2010,7,0
356,2009-2010,2010-07-26,2010-07-31,Northern,RSV,2010,7,0
357,2009-2010,2010-07-26,2010-07-31,Southern,Influenza_A,2010,7,0
358,2009-2010,2010-07-26,2010-07-31,Southern,Influenza_B,2010,7,0
359,2009-2010,2010-07-26,2010-07-31,Southern,RSV,2010,7,1
360,2009-2010,2010-08-02,2010-08-07,Bay Area,Influenza_A,2010,8,0
361,2009-2010,2010-08-02,2010-08-07,Bay Area,Influenza_B,2010,8,0
362,2009-2010,2010-08-02,2010-08-07,Bay Area,RSV,2010,8,1
363,2009-2010,2010-08-02,2010-08-07,Central,Influenza_A,2010,8,0
364,2009-2010,2010-08-02,2010-08-07,Central,Influenza_B,2010,8,0
365,2009-2010,2010-08-02,2010-08-07,Central,RSV,2010,8,0
366,2009-2010,2010-08-02,2010-08-07,Northern,Influenza_A,2010,8,0
367,2009-2010,2010-08-02,2010-08-07,Northern,Influenza_B,2010,8,0
368,2009-2010,2010-08-02,2010-08-07,Northern,RSV,2010,8,1
369,2009-2010,2010-08-02,2010-08-07,Southern,Influenza_A,2010,8,0
370,2009-2010,2010-08-02,2010-08-07,Southern,Influenza_B,2010,8,0
371,2009-2010,2010-08-02,2010-08-07,Southern,RSV,2010,8,0
372,2009-2010,2010-08-09,2010-08-14,Bay Area,Influenza_A,2010,8,0
373,2009-2010,2010-08-09,2010-08-14,Bay Area,Influenza_B,2010,8,0
374,2009-2010,2010-08-09,2010-08-14,Bay Area,RSV,2010,8,1
375,2009-2010,2010-08-09,2010-08-14,Central,Influenza_A,2010,8,0
376,2009-2010,2010-08-09,2010-08-14,Central,Influenza_B,2010,8,0
377,2009-2010,2010-08-09,2010-08-14,Central,RSV,2010,8,0
378,2009-2010,2010-08-09,2010-08-14,Northern,Influenza_A,2010,8,0
379,2009-2010,2010-08-09,2010-08-14,Northern,Influenza_B,2010,8,0
380,2009-2010,2010-08-09,2010-08-14,Northern,RSV,2010,8,1
381,2009-2010,2010-08-09,2010-08-14,Southern,Influenza_A,2010,8,0
382,2009-2010,2010-08-09,2010-08-14,Southern,Influenza_B,2010,8,0
383,2009-2010,2010-08-09,2010-08-14,Southern,RSV,2010,8,0
384,2009-2010,2010-08-16,2010-08-21,Bay Area,Influenza_A,2010,8,1
385,2009-2010,2010-08-16,2010-08-21,Bay Area,Influenza_B,2010,8,0
386,2009-2010,2010-08-16,2010-08-21,Bay Area,RSV,2010,8,0
387,2009-2010,2010-08-16,2010-08-21,Central,Influenza_A,2010,8,0
388,2009-2010,2010-08-16,2010-08-21,Central,Influenza_B,2010,8,0
389,2009-2010,2010-08-16,2010-08-21,Central,RSV,2010,8,0
390,2009-2010,2010-08-16,2010-08-21,Northern,Influenza_A,2010,8,0
391,2009-2010,2010-08-16,2010-08-21,Northern,Influenza_B,2010,8,0
392,2009-2010,2010-08-16,2010-08-21,Northern,RSV,2010,8,0
393,2009-2010,2010-08-16,2010-08-21,Southern,Influenza_A,2010,8,0
394,2009-2010,2010-08-16,2010-08-21,Southern,Influenza_B,2010,8,0
395,2009-2010,2010-08-16,2010-08-21,Southern,RSV,2010,8,0
396,2009-2010,2010-08-23,2010-08-28,Bay Area,Influenza_A,2010,8,1
397,2009-2010,2010-08-23,2010-08-28,Bay Area,Influenza_B,2010,8,0
398,2009-2010,2010-08-23,2010-08-28,Bay Area,RSV,2010,8,0
399,2009-2010,2010-08-23,2010-08-28,Central,Influenza_A,2010,8,0
400,2009-2010,2010-08-23,2010-08-28,Central,Influenza_B,2010,8,0
401,2009-2010,2010-08-23,2010-08-28,Central,RSV,2010,8,1
402,2009-2010,2010-08-23,2010-08-28,Northern,Influenza_A,2010,8,1
403,2009-2010,2010-08-23,2010-08-28,Northern,Influenza_B,2010,8,0
404,2009-2010,2010-08-23,2010-08-28,Northern,RSV,2010,8,0
405,2009-2010,2010-08-23,2010-08-28,Southern,Influenza_A,2010,8,0
406,2009-2010,2010-08-23,2010-08-28,Southern,Influenza_B,2010,8,0
407,2009-2010,2010-08-23,2010-08-28,Southern,RSV,2010,8,0
408,2009-2010,2010-08-30,2010-09-04,Bay Area,Influenza_A,2010,8,0
409,2009-2010,2010-08-30,2010-09-04,Bay Area,Influenza_B,2010,8,1
410,2009-2010,2010-08-30,2010-09-04,Bay Area,RSV,2010,8,0
411,2009-2010,2010-08-30,2010-09-04,Central,Influenza_A,2010,8,0
412,2009-2010,2010-08-30,2010-09-04,Central,Influenza_B,2010,8,0
413,2009-2010,2010-08-30,2010-09-04,Central,RSV,2010,8,0
414,2009-2010,2010-08-30,2010-09-04,Northern,Influenza_A,2010,8,0
415,2009-2010,2010-08-30,2010-09-04,Northern,Influenza_B,2010,8,0
416,2009-2010,2010-08-30,2010-09-04,Northern,RSV,2010,8,0
417,2009-2010,2010-08-30,2010-09-04,Southern,Influenza_A,2010,8,0
418,2009-2010,2010-08-30,2010-09-04,Southern,Influenza_B,2010,8,0
419,2009-2010,2010-08-30,2010-09-04,Southern,RSV,2010,8,0
420,2009-2010,2010-09-06,2010-09-11,Bay Area,Influenza_A,2010,9,0
421,2009-2010,2010-09-06,2010-09-11,Bay Area,Influenza_B,2010,9,0
422,2009-2010,2010-09-06,2010-09-11,Bay Area,RSV,2010,9,2
423,2009-2010,2010-09-06,2010-09-11,Central,Influenza_A,2010,9,0
424,2009-2010,2010-09-06,2010-09-11,Central,Influenza_B,2010,9,0
425,2009-2010,2010-09-06,2010-09-11,Central,RSV,2010,9,0
426,2009-2010,2010-09-06,2010-09-11,Northern,Influenza_A,2010,9,2
427,2009-2010,2010-09-06,2010-09-11,Northern,Influenza_B,2010,9,1
428,2009-2010,2010-09-06,2010-09-11,Northern,RSV,2010,9,0
429,2009-2010,2010-09-06,2010-09-11,Southern,Influenza_A,2010,9,0
430,2009-2010,2010-09-06,2010-09-11,Southern,Influenza_B,2010,9,0
431,2009-2010,2010-09-06,2010-09-11,Southern,RSV,2010,9,0
432,2009-2010,2010-09-13,2010-09-18,Bay Area,Influenza_A,2010,9,0
433,2009-2010,2010-09-13,2010-09-18,Bay Area,Influenza_B,2010,9,0
434,2009-2010,2010-09-13,2010-09-18,Bay Area,RSV,2010,9,0
435,2009-2010,2010-09-13,2010-09-18,Central,Influenza_A,2010,9,0
436,2009-2010,2010-09-13,2010-09-18,Central,Influenza_B,2010,9,0
437,2009-2010,2010-09-13,2010-09-18,Central,RSV,2010,9,0
438,2009-2010,2010-09-13,2010-09-18,Northern,Influenza_A,2010,9,0
439,2009-2010,2010-09-13,2010-09-18,Northern,Influenza_B,2010,9,0
440,2009-2010,2010-09-13,2010-09-18,Northern,RSV,2010,9,1
441,2009-2010,2010-09-13,2010-09-18,Southern,Influenza_A,2010,9,0
442,2009-2010,2010-09-13,2010-09-18,Southern,Influenza_B,2010,9,0
443,2009-2010,2010-09-13,2010-09-18,Southern,RSV,2010,9,1
444,2009-2010,2010-09-20,2010-09-25,Bay Area,Influenza_A,2010,9,0
445,2009-2010,2010-09-20,2010-09-25,Bay Area,Influenza_B,2010,9,0
446,2009-2010,2010-09-20,2010-09-25,Bay Area,RSV,2010,9,0
447,2009-2010,2010-09-20,2010-09-25,Central,Influenza_A,2010,9,0
448,2009-2010,2010-09-20,2010-09-25,Central,Influenza_B,2010,9,0
449,2009-2010,2010-09-20,2010-09-25,Central,RSV,2010,9,1
450,2009-2010,2010-09-20,2010-09-25,Northern,Influenza_A,2010,9,0
451,2009-2010,2010-09-20,2010-09-25,Northern,Influenza_B,2010,9,1
452,2009-2010,2010-09-20,2010-09-25,Northern,RSV,2010,9,0
453,2009-2010,2010-09-20,2010-09-25,Southern,Influenza_A,2010,9,0
454,2009-2010,2010-09-20,2010-09-25,Southern,Influenza_B,2010,9,0
455,2009-2010,2010-09-20,2010-09-25,Southern,RSV,2010,9,2
456,2009-2010,2010-09-27,2010-10-02,Bay Area,Influenza_A,2010,9,0
457,2009-2010,2010-09-27,2010-10-02,Bay Area,Influenza_B,2010,9,0
458,2009-2010,2010-09-27,2010-10-02,Bay Area,RSV,2010,9,0
459,2009-2010,2010-09-27,2010-10-02,Central,Influenza_A,2010,9,0
460,2009-2010,2010-09-27,2010-10-02,Central,Influenza_B,2010,9,0
461,2009-2010,2010-09-27,2010-10-02,Central,RSV,2010,9,0
462,2009-2010,2010-09-27,2010-10-02,Northern,Influenza_A,2010,9,3
463,2009-2010,2010-09-27,2010-10-02,Northern,Influenza_B,2010,9,0
464,2009-2010,2010-09-27,2010-10-02,Northern,RSV,2010,9,3
465,2009-2010,2010-09-27,2010-10-02,Southern,Influenza_A,2010,9,0
466,2009-2010,2010-09-27,2010-10-02,Southern,Influenza_B,2010,9,2
467,2009-2010,2010-09-27,2010-10-02,Southern,RSV,2010,9,0
468,2010-2011,2010-10-04,2010-10-09,Bay Area,Influenza_A,2010,10,0
469,2010-2011,2010-10-04,2010-10-09,Bay Area,Influenza_B,2010,10,0
470,2010-2011,2010-10-04,2010-10-09,Bay Area,RSV,2010,10,0
471,2010-2011,2010-10-04,2010-10-09,Central,Influenza_A,2010,10,0
472,2010-2011,2010-10-04,2010-10-09,Central,Influenza_B,2010,10,0
473,2010-2011,2010-10-04,2010-10-09,Central,RSV,2010,10,0
474,2010-2011,2010-10-04,2010-10-09,Northern,Influenza_A,2010,10,3
475,2010-2011,2010-10-04,2010-10-09,Northern,Influenza_B,2010,10,0
476,2010-2011,2010-10-04,2010-10-09,Northern,RSV,2010,10,4
477,2010-2011,2010-10-04,2010-10-09,Southern,Influenza_A,2010,10,0
478,2010-2011,2010-10-04,2010-10-09,Southern,Influenza_B,2010,10,1
479,2010-2011,2010-10-04,2010-10-09,Southern,RSV,2010,10,0
480,2010-2011,2010-10-11,2010-10-16,Bay Area,Influenza_A,2010,10,1
481,2010-2011,2010-10-11,2010-10-16,Bay Area,Influenza_B,2010,10,0
482,2010-2011,2010-10-11,2010-10-16,Bay Area,RSV,2010,10,10
483,2010-2011,2010-10-11,2010-10-16,Central,Influenza_A,2010,10,0
484,2010-2011,2010-10-11,2010-10-16,Central,Influenza_B,2010,10,0
485,2010-2011,2010-10-11,2010-10-16,Central,RSV,2010,10,2
486,2010-2011,2010-10-11,2010-10-16,Northern,Influenza_A,2010,10,1
487,2010-2011,2010-10-11,2010-10-16,Northern,Influenza_B,2010,10,0
488,2010-2011,2010-10-11,2010-10-16,Northern,RSV,2010,10,0
489,2010-2011,2010-10-11,2010-10-16,Southern,Influenza_A,2010,10,0
490,2010-2011,2010-10-11,2010-10-16,Southern,Influenza_B,2010,10,0
491,2010-2011,2010-10-11,2010-10-16,Southern,RSV,2010,10,1
492,2010-2011,2010-10-18,2010-10-23,Bay Area,Influenza_A,2010,10,4
493,2010-2011,2010-10-18,2010-10-23,Bay Area,Influenza_B,2010,10,2
494,2010-2011,2010-10-18,2010-10-23,Bay Area,RSV,2010,10,1
495,2010-2011,2010-10-18,2010-10-23,Central,Influenza_A,2010,10,0
496,2010-2011,2010-10-18,2010-10-23,Central,Influenza_B,2010,10,0
497,2010-2011,2010-10-18,2010-10-23,Central,RSV,2010,10,3
498,2010-2011,2010-10-18,2010-10-23,Northern,Influenza_A,2010,10,0
499,2010-2011,2010-10-18,2010-10-23,Northern,Influenza_B,2010,10,0
500,2010-2011,2010-10-18,2010-10-23,Northern,RSV,2010,10,0
501,2010-2011,2010-10-18,2010-10-23,Southern,Influenza_A,2010,10,0
502,2010-2011,2010-10-18,2010-10-23,Southern,Influenza_B,2010,10,2
503,2010-2011,2010-10-18,2010-10-23,Southern,RSV,2010,10,1
504,2010-2011,2010-10-25,2010-10-30,Bay Area,Influenza_A,2010,10,3
505,2010-2011,2010-10-25,2010-10-30,Bay Area,Influenza_B,2010,10,0
506,2010-2011,2010-10-25,2010-10-30,Bay Area,RSV,2010,10,13
507,2010-2011,2010-10-25,2010-10-30,Central,Influenza_A,2010,10,0
508,2010-2011,2010-10-25,2010-10-30,Central,Influenza_B,2010,10,0
509,2010-2011,2010-10-25,2010-10-30,Central,RSV,2010,10,7
510,2010-2011,2010-10-25,2010-10-30,Northern,Influenza_A,2010,10,0
511,2010-2011,2010-10-25,2010-10-30,Northern,Influenza_B,2010,10,0
512,2010-2011,2010-10-25,2010-10-30,Northern,RSV,2010,10,0
513,2010-2011,2010-10-25,2010-10-30,Southern,Influenza_A,2010,10,0
514,2010-2011,2010-10-25,2010-10-30,Southern,Influenza_B,2010,10,1
515,2010-2011,2010-10-25,2010-10-30,Southern,RSV,2010,10,5
516,2010-2011,2010-11-01,2010-11-06,Bay Area,Influenza_A,2010,11,2
517,2010-2011,2010-11-01,2010-11-06,Bay Area,Influenza_B,2010,11,1
518,2010-2011,2010-11-01,2010-11-06,Bay Area,RSV,2010,11,27
519,2010-2011,2010-11-01,2010-11-06,Central,Influenza_A,2010,11,0
520,2010-2011,2010-11-01,2010-11-06,Central,Influenza_B,2010,11,0
521,2010-2011,2010-11-01,2010-11-06,Central,RSV,2010,11,2
522,2010-2011,2010-11-01,2010-11-06,Northern,Influenza_A,2010,11,1
523,2010-2011,2010-11-01,2010-11-06,Northern,Influenza_B,2010,11,0
524,2010-2011,2010-11-01,2010-11-06,Northern,RSV,2010,11,2
525,2010-2011,2010-11-01,2010-11-06,Southern,Influenza_A,2010,11,3
526,2010-2011,2010-11-01,2010-11-06,Southern,Influenza_B,2010,11,1
527,2010-2011,2010-11-01,2010-11-06,Southern,RSV,2010,11,3
528,2010-2011,2010-11-08,2010-11-13,Bay Area,Influenza_A,2010,11,6
529,2010-2011,2010-11-08,2010-11-13,Bay Area,Influenza_B,2010,11,1
530,2010-2011,2010-11-08,2010-11-13,Bay Area,RSV,2010,11,34
531,2010-2011,2010-11-08,2010-11-13,Central,Influenza_A,2010,11,0
532,2010-2011,2010-11-08,2010-11-13,Central,Influenza_B,2010,11,0
533,2010-2011,2010-11-08,2010-11-13,Central,RSV,2010,11,8
534,2010-2011,2010-11-08,2010-11-13,Northern,Influenza_A,2010,11,0
535,2010-2011,2010-11-08,2010-11-13,Northern,Influenza_B,2010,11,0
536,2010-2011,2010-11-08,2010-11-13,Northern,RSV,2010,11,2
537,2010-2011,2010-11-08,2010-11-13,Southern,Influenza_A,2010,11,0
538,2010-2011,2010-11-08,2010-11-13,Southern,Influenza_B,2010,11,2
539,2010-2011,2010-11-08,2010-11-13,Southern,RSV,2010,11,12
540,2010-2011,2010-11-15,2010-11-20,Bay Area,Influenza_A,2010,11,7
541,2010-2011,2010-11-15,2010-11-20,Bay Area,Influenza_B,2010,11,2
542,2010-2011,2010-11-15,2010-11-20,Bay Area,RSV,2010,11,41
543,2010-2011,2010-11-15,2010-11-20,Central,Influenza_A,2010,11,0
544,2010-2011,2010-11-15,2010-11-20,Central,Influenza_B,2010,11,3
545,2010-2011,2010-11-15,2010-11-20,Central,RSV,2010,11,18
546,2010-2011,2010-11-15,2010-11-20,Northern,Influenza_A,2010,11,0
547,2010-2011,2010-11-15,2010-11-20,Northern,Influenza_B,2010,11,0
548,2010-2011,2010-11-15,2010-11-20,Northern,RSV,2010,11,2
549,2010-2011,2010-11-15,2010-11-20,Southern,Influenza_A,2010,11,2
550,2010-2011,2010-11-15,2010-11-20,Southern,Influenza_B,2010,11,3
551,2010-2011,2010-11-15,2010-11-20,Southern,RSV,2010,11,9
552,2010-2011,2010-11-22,2010-11-27,Bay Area,Influenza_A,2010,11,4
553,2010-2011,2010-11-22,2010-11-27,Bay Area,Influenza_B,2010,11,2
554,2010-2011,2010-11-22,2010-11-27,Bay Area,RSV,2010,11,52
555,2010-2011,2010-11-22,2010-11-27,Central,Influenza_A,2010,11,0
556,2010-2011,2010-11-22,2010-11-27,Central,Influenza_B,2010,11,0
557,2010-2011,2010-11-22,2010-11-27,Central,RSV,2010,11,14
558,2010-2011,2010-11-22,2010-11-27,Northern,Influenza_A,2010,11,0
559,2010-2011,2010-11-22,2010-11-27,Northern,Influenza_B,2010,11,0
560,2010-2011,2010-11-22,2010-11-27,Northern,RSV,2010,11,1
561,2010-2011,2010-11-22,2010-11-27,Southern,Influenza_A,2010,11,6
562,2010-2011,2010-11-22,2010-11-27,Southern,Influenza_B,2010,11,1
563,2010-2011,2010-11-22,2010-11-27,Southern,RSV,2010,11,16
564,2010-2011,2010-11-29,2010-12-04,Bay Area,Influenza_A,2010,11,8
565,2010-2011,2010-11-29,2010-12-04,Bay Area,Influenza_B,2010,11,3
566,2010-2011,2010-11-29,2010-12-04,Bay Area,RSV,2010,11,68
567,2010-2011,2010-11-29,2010-12-04,Central,Influenza_A,2010,11,1
568,2010-2011,2010-11-29,2010-12-04,Central,Influenza_B,2010,11,0
569,2010-2011,2010-11-29,2010-12-04,Central,RSV,2010,11,30
570,2010-2011,2010-11-29,2010-12-04,Northern,Influenza_A,2010,11,0
571,2010-2011,2010-11-29,2010-12-04,Northern,Influenza_B,2010,11,0
572,2010-2011,2010-11-29,2010-12-04,Northern,RSV,2010,11,9
573,2010-2011,2010-11-29,2010-12-04,Southern,Influenza_A,2010,11,8
574,2010-2011,2010-11-29,2010-12-04,Southern,Influenza_B,2010,11,5
575,2010-2011,2010-11-29,2010-12-04,Southern,RSV,2010,11,9
576,2010-2011,2010-12-06,2010-12-11,Bay Area,Influenza_A,2010,12,27
577,2010-2011,2010-12-06,2010-12-11,Bay Area,Influenza_B,2010,12,7
578,2010-2011,2010-12-06,2010-12-11,Bay Area,RSV,2010,12,123
579,2010-2011,2010-12-06,2010-12-11,Central,Influenza_A,2010,12,2
580,2010-2011,2010-12-06,2010-12-11,Central,Influenza_B,2010,12,1
581,2010-2011,2010-12-06,2010-12-11,Central,RSV,2010,12,50
582,2010-2011,2010-12-06,2010-12-11,Northern,Influenza_A,2010,12,1
583,2010-2011,2010-12-06,2010-12-11,Northern,Influenza_B,2010,12,0
584,2010-2011,2010-12-06,2010-12-11,Northern,RSV,2010,12,11
585,2010-2011,2010-12-06,2010-12-11,Southern,Influenza_A,2010,12,24
586,2010-2011,2010-12-06,2010-12-11,Southern,Influenza_B,2010,12,17
587,2010-2011,2010-12-06,2010-12-11,Southern,RSV,2010,12,24
588,2010-2011,2010-12-13,2010-12-18,Bay Area,Influenza_A,2010,12,26
589,2010-2011,2010-12-13,2010-12-18,Bay Area,Influenza_B,2010,12,10
590,2010-2011,2010-12-13,2010-12-18,Bay Area,RSV,2010,12,192
591,2010-2011,2010-12-13,2010-12-18,Central,Influenza_A,2010,12,2
592,2010-2011,2010-12-13,2010-12-18,Central,Influenza_B,2010,12,6
593,2010-2011,2010-12-13,2010-12-18,Central,RSV,2010,12,60
594,2010-2011,2010-12-13,2010-12-18,Northern,Influenza_A,2010,12,4
595,2010-2011,2010-12-13,2010-12-18,Northern,Influenza_B,2010,12,2
596,2010-2011,2010-12-13,2010-12-18,Northern,RSV,2010,12,23
597,2010-2011,2010-12-13,2010-12-18,Southern,Influenza_A,2010,12,23
598,2010-2011,2010-12-13,2010-12-18,Southern,Influenza_B,2010,12,26
599,2010-2011,2010-12-13,2010-12-18,Southern,RSV,2010,12,50
600,2010-2011,2010-12-20,2010-12-25,Bay Area,Influenza_A,2010,12,21
601,2010-2011,2010-12-20,2010-12-25,Bay Area,Influenza_B,2010,12,13
602,2010-2011,2010-12-20,2010-12-25,Bay Area,RSV,2010,12,261
603,2010-2011,2010-12-20,2010-12-25,Central,Influenza_A,2010,12,1
604,2010-2011,2010-12-20,2010-12-25,Central,Influenza_B,2010,12,4
605,2010-2011,2010-12-20,2010-12-25,Central,RSV,2010,12,111
606,2010-2011,2010-12-20,2010-12-25,Northern,Influenza_A,2010,12,5
607,2010-2011,2010-12-20,2010-12-25,Northern,Influenza_B,2010,12,1
608,2010-2011,2010-12-20,2010-12-25,Northern,RSV,2010,12,32
609,2010-2011,2010-12-20,2010-12-25,Southern,Influenza_A,2010,12,19
610,2010-2011,2010-12-20,2010-12-25,Southern,Influenza_B,2010,12,19
611,2010-2011,2010-12-20,2010-12-25,Southern,RSV,2010,12,65
612,2010-2011,2010-12-27,2011-01-01,Bay Area,Influenza_A,2010,12,27
613,2010-2011,2010-12-27,2011-01-01,Bay Area,Influenza_B,2010,12,8
614,2010-2011,2010-12-27,2011-01-01,Bay Area,RSV,2010,12,347
615,2010-2011,2010-12-27,2011-01-01,Central,Influenza_A,2010,12,11
616,2010-2011,2010-12-27,2011-01-01,Central,Influenza_B,2010,12,7
617,2010-2011,2010-12-27,2011-01-01,Central,RSV,2010,12,183
618,2010-2011,2010-12-27,2011-01-01,Northern,Influenza_A,2010,12,3
619,2010-2011,2010-12-27,2011-01-01,Northern,Influenza_B,2010,12,0
620,2010-2011,2010-12-27,2011-01-01,Northern,RSV,2010,12,49
621,2010-2011,2010-12-27,2011-01-01,Southern,Influenza_A,2010,12,16
622,2010-2011,2010-12-27,2011-01-01,Southern,Influenza_B,2010,12,21
623,2010-2011,2010-12-27,2011-01-01,Southern,RSV,2010,12,106
624,2010-2011,2011-01-03,2011-01-08,Bay Area,Influenza_A,2011,1,67
625,2010-2011,2011-01-03,2011-01-08,Bay Area,Influenza_B,2011,1,12
626,2010-2011,2011-01-03,2011-01-08,Bay Area,RSV,2011,1,364
627,2010-2011,2011-01-03,2011-01-08,Central,Influenza_A,2011,1,10
628,2010-2011,2011-01-03,2011-01-08,Central,Influenza_B,2011,1,7
629,2010-2011,2011-01-03,2011-01-08,Central,RSV,2011,1,210
630,2010-2011,2011-01-03,2011-01-08,Northern,Influenza_A,2011,1,7
631,2010-2011,2011-01-03,2011-01-08,Northern,Influenza_B,2011,1,2
632,2010-2011,2011-01-03,2011-01-08,Northern,RSV,2011,1,74
633,2010-2011,2011-01-03,2011-01-08,Southern,Influenza_A,2011,1,44
634,2010-2011,2011-01-03,2011-01-08,Southern,Influenza_B,2011,1,28
635,2010-2011,2011-01-03,2011-01-08,Southern,RSV,2011,1,208
636,2010-2011,2011-01-10,2011-01-15,Bay Area,Influenza_A,2011,1,95
637,2010-2011,2011-01-10,2011-01-15,Bay Area,Influenza_B,2011,1,30
638,2010-2011,2011-01-10,2011-01-15,Bay Area,RSV,2011,1,315
639,2010-2011,2011-01-10,2011-01-15,Central,Influenza_A,2011,1,14
640,2010-2011,2011-01-10,2011-01-15,Central,Influenza_B,2011,1,12
641,2010-2011,2011-01-10,2011-01-15,Central,RSV,2011,1,190
642,2010-2011,2011-01-10,2011-01-15,Northern,Influenza_A,2011,1,10
643,2010-2011,2011-01-10,2011-01-15,Northern,Influenza_B,2011,1,2
644,2010-2011,2011-01-10,2011-01-15,Northern,RSV,2011,1,72
645,2010-2011,2011-01-10,2011-01-15,Southern,Influenza_A,2011,1,37
646,2010-2011,2011-01-10,2011-01-15,Southern,Influenza_B,2011,1,31
647,2010-2011,2011-01-10,2011-01-15,Southern,RSV,2011,1,170
648,2010-2011,2011-01-17,2011-01-22,Bay Area,Influenza_A,2011,1,136
649,2010-2011,2011-01-17,2011-01-22,Bay Area,Influenza_B,2011,1,51
650,2010-2011,2011-01-17,2011-01-22,Bay Area,RSV,2011,1,341
651,2010-2011,2011-01-17,2011-01-22,Central,Influenza_A,2011,1,18
652,2010-2011,2011-01-17,2011-01-22,Central,Influenza_B,2011,1,14
653,2010-2011,2011-01-17,2011-01-22,Central,RSV,2011,1,226
654,2010-2011,2011-01-17,2011-01-22,Northern,Influenza_A,2011,1,14
655,2010-2011,2011-01-17,2011-01-22,Northern,Influenza_B,2011,1,7
656,2010-2011,2011-01-17,2011-01-22,Northern,RSV,2011,1,77
657,2010-2011,2011-01-17,2011-01-22,Southern,Influenza_A,2011,1,82
658,2010-2011,2011-01-17,2011-01-22,Southern,Influenza_B,2011,1,42
659,2010-2011,2011-01-17,2011-01-22,Southern,RSV,2011,1,174
660,2010-2011,2011-01-24,2011-01-29,Bay Area,Influenza_A,2011,1,199
661,2010-2011,2011-01-24,2011-01-29,Bay Area,Influenza_B,2011,1,78
662,2010-2011,2011-01-24,2011-01-29,Bay Area,RSV,2011,1,405
663,2010-2011,2011-01-24,2011-01-29,Central,Influenza_A,2011,1,30
664,2010-2011,2011-01-24,2011-01-29,Central,Influenza_B,2011,1,20
665,2010-2011,2011-01-24,2011-01-29,Central,RSV,2011,1,236
666,2010-2011,2011-01-24,2011-01-29,Northern,Influenza_A,2011,1,35
667,2010-2011,2011-01-24,2011-01-29,Northern,Influenza_B,2011,1,8
668,2010-2011,2011-01-24,2011-01-29,Northern,RSV,2011,1,111
669,2010-2011,2011-01-24,2011-01-29,Southern,Influenza_A,2011,1,66
670,2010-2011,2011-01-24,2011-01-29,Southern,Influenza_B,2011,1,45
671,2010-2011,2011-01-24,2011-01-29,Southern,RSV,2011,1,183
672,2010-2011,2011-01-31,2011-02-05,Bay Area,Influenza_A,2011,1,231
673,2010-2011,2011-01-31,2011-02-05,Bay Area,Influenza_B,2011,1,102
674,2010-2011,2011-01-31,2011-02-05,Bay Area,RSV,2011,1,309
675,2010-2011,2011-01-31,2011-02-05,Central,Influenza_A,2011,1,50
676,2010-2011,2011-01-31,2011-02-05,Central,Influenza_B,2011,1,25
677,2010-2011,2011-01-31,2011-02-05,Central,RSV,2011,1,257
678,2010-2011,2011-01-31,2011-02-05,Northern,Influenza_A,2011,1,27
679,2010-2011,2011-01-31,2011-02-05,Northern,Influenza_B,2011,1,18
680,2010-2011,2011-01-31,2011-02-05,Northern,RSV,2011,1,119
681,2010-2011,2011-01-31,2011-02-05,Southern,Influenza_A,2011,1,88
682,2010-2011,2011-01-31,2011-02-05,Southern,Influenza_B,2011,1,71
683,2010-2011,2011-01-31,2011-02-05,Southern,RSV,2011,1,184
684,2010-2011,2011-02-07,2011-02-12,Bay Area,Influenza_A,2011,2,317
685,2010-2011,2011-02-07,2011-02-12,Bay Area,Influenza_B,2011,2,146
686,2010-2011,2011-02-07,2011-02-12,Bay Area,RSV,2011,2,297
687,2010-2011,2011-02-07,2011-02-12,Central,Influenza_A,2011,2,58
688,2010-2011,2011-02-07,2011-02-12,Central,Influenza_B,2011,2,53
689,2010-2011,2011-02-07,2011-02-12,Central,RSV,2011,2,220
690,2010-2011,2011-02-07,2011-02-12,Northern,Influenza_A,2011,2,50
691,2010-2011,2011-02-07,2011-02-12,Northern,Influenza_B,2011,2,9
692,2010-2011,2011-02-07,2011-02-12,Northern,RSV,2011,2,128
693,2010-2011,2011-02-07,2011-02-12,Southern,Influenza_A,2011,2,100
694,2010-2011,2011-02-07,2011-02-12,Southern,Influenza_B,2011,2,87
695,2010-2011,2011-02-07,2011-02-12,Southern,RSV,2011,2,180
696,2010-2011,2011-02-14,2011-02-19,Bay Area,Influenza_A,2011,2,340
697,2010-2011,2011-02-14,2011-02-19,Bay Area,Influenza_B,2011,2,219
698,2010-2011,2011-02-14,2011-02-19,Bay Area,RSV,2011,2,192
699,2010-2011,2011-02-14,2011-02-19,Central,Influenza_A,2011,2,127
700,2010-2011,2011-02-14,2011-02-19,Central,Influenza_B,2011,2,55
701,2010-2011,2011-02-14,2011-02-19,Central,RSV,2011,2,177
702,2010-2011,2011-02-14,2011-02-19,Northern,Influenza_A,2011,2,54
703,2010-2011,2011-02-14,2011-02-19,Northern,Influenza_B,2011,2,20
704,2010-2011,2011-02-14,2011-02-19,Northern,RSV,2011,2,80
705,2010-2011,2011-02-14,2011-02-19,Southern,Influenza_A,2011,2,137
706,2010-2011,2011-02-14,2011-02-19,Southern,Influenza_B,2011,2,101
707,2010-2011,2011-02-14,2011-02-19,Southern,RSV,2011,2,150
