,date_code,region,Respiratory_Virus,Number_Positive
698,2013-12,Southern,Parainfluenza_1,17
699,2013-12,Southern,Parainfluenza_2,1
700,2013-12,Southern,Parainfluenza_3,4
701,2013-12,Southern,Parainfluenza_4,2
702,2013-12,Southern,Parainfluenza_UnknownType,0
703,2013-12,Southern,RSV,107
704,2014-01,Bay Area,Adenovirus,138
705,2014-01,Bay Area,Enterovirus_Rhinovirus,182
706,2014-01,Bay Area,HMPV,89
707,2014-01,Bay Area,Influenza_A,1533
708,2014-01,Bay Area,Influenza_B,66
709,2014-01,Bay Area,Parainfluenza_1,18
710,2014-01,Bay Area,Parainfluenza_2,2
711,2014-01,Bay Area,Parainfluenza_3,8
712,2014-01,Bay Area,Parainfluenza_4,0
713,2014-01,Bay Area,Parainfluenza_UnknownType,0
714,2014-01,Bay Area,RSV,552
715,2014-01,Central,Adenovirus,10
716,2014-01,Central,Enterovirus_Rhinovirus,82
717,2014-01,Central,HMPV,53
718,2014-01,Central,Influenza_A,647
719,2014-01,Central,Influenza_B,9
720,2014-01,Central,Parainfluenza_1,5
721,2014-01,Central,Parainfluenza_2,0
722,2014-01,Central,Parainfluenza_3,2
723,2014-01,Central,Parainfluenza_4,1
724,2014-01,Central,Parainfluenza_UnknownType,0
725,2014-01,Central,RSV,170
726,2014-01,Northern,Adenovirus,1
727,2014-01,Northern,Enterovirus_Rhinovirus,4
728,2014-01,Northern,HMPV,7
729,2014-01,Northern,Influenza_A,449
730,2014-01,Northern,Influenza_B,7
731,2014-01,Northern,Parainfluenza_1,1
732,2014-01,Northern,Parainfluenza_2,0
733,2014-01,Northern,Parainfluenza_3,0
734,2014-01,Northern,Parainfluenza_4,0
735,2014-01,Northern,Parainfluenza_UnknownType,0
736,2014-01,Northern,RSV,97
737,2014-01,Southern,Adenovirus,19
738,2014-01,Southern,Enterovirus_Rhinovirus,69
739,2014-01,Southern,HMPV,62
740,2014-01,Southern,Influenza_A,784
741,2014-01,Southern,Influenza_B,371
742,2014-01,Southern,Parainfluenza_1,7
743,2014-01,Southern,Parainfluenza_2,0
744,2014-01,Southern,Parainfluenza_3,1
745,2014-01,Southern,Parainfluenza_4,4
746,2014-01,Southern,Parainfluenza_UnknownType,0
747,2014-01,Southern,RSV,303
748,2014-02,Bay Area,Adenovirus,27
749,2014-02,Bay Area,Enterovirus_Rhinovirus,183
750,2014-02,Bay Area,HMPV,117
751,2014-02,Bay Area,Influenza_A,284
752,2014-02,Bay Area,Influenza_B,73
753,2014-02,Bay Area,Parainfluenza_1,7
754,2014-02,Bay Area,Parainfluenza_2,17
755,2014-02,Bay Area,Parainfluenza_3,7
756,2014-02,Bay Area,Parainfluenza_4,0
757,2014-02,Bay Area,Parainfluenza_UnknownType,0
758,2014-02,Bay Area,RSV,604
759,2014-02,Central,Adenovirus,6
760,2014-02,Central,Enterovirus_Rhinovirus,98
761,2014-02,Central,HMPV,36
762,2014-02,Central,Influenza_A,123
763,2014-02,Central,Influenza_B,46
764,2014-02,Central,Parainfluenza_1,2
765,2014-02,Central,Parainfluenza_2,0
766,2014-02,Central,Parainfluenza_3,1
767,2014-02,Central,Parainfluenza_4,3
768,2014-02,Central,Parainfluenza_UnknownType,0
769,2014-02,Central,RSV,274
770,2014-02,Northern,Adenovirus,1
771,2014-02,Northern,Enterovirus_Rhinovirus,5
772,2014-02,Northern,HMPV,5
773,2014-02,Northern,Influenza_A,83
774,2014-02,Northern,Influenza_B,13
775,2014-02,Northern,Parainfluenza_1,0
776,2014-02,Northern,Parainfluenza_2,0
777,2014-02,Northern,Parainfluenza_3,0
778,2014-02,Northern,Parainfluenza_4,0
779,2014-02,Northern,Parainfluenza_UnknownType,0
780,2014-02,Northern,RSV,153
781,2014-02,Southern,Adenovirus,17
782,2014-02,Southern,Enterovirus_Rhinovirus,85
783,2014-02,Southern,HMPV,32
784,2014-02,Southern,Influenza_A,160
785,2014-02,Southern,Influenza_B,228
786,2014-02,Southern,Parainfluenza_1,3
787,2014-02,Southern,Parainfluenza_2,0
788,2014-02,Southern,Parainfluenza_3,2
789,2014-02,Southern,Parainfluenza_4,2
790,2014-02,Southern,Parainfluenza_UnknownType,0
791,2014-02,Southern,RSV,275
792,2014-03,Bay Area,Adenovirus,31
793,2014-03,Bay Area,Enterovirus_Rhinovirus,245
794,2014-03,Bay Area,HMPV,71
795,2014-03,Bay Area,Influenza_A,48
796,2014-03,Bay Area,Influenza_B,40
797,2014-03,Bay Area,Parainfluenza_1,5
798,2014-03,Bay Area,Parainfluenza_2,1
799,2014-03,Bay Area,Parainfluenza_3,16
800,2014-03,Bay Area,Parainfluenza_4,0
801,2014-03,Bay Area,Parainfluenza_UnknownType,0
802,2014-03,Bay Area,RSV,449
803,2014-03,Central,Adenovirus,23
804,2014-03,Central,Enterovirus_Rhinovirus,165
805,2014-03,Central,HMPV,24
806,2014-03,Central,Influenza_A,15
807,2014-03,Central,Influenza_B,26
808,2014-03,Central,Parainfluenza_1,1
809,2014-03,Central,Parainfluenza_2,0
810,2014-03,Central,Parainfluenza_3,5
811,2014-03,Central,Parainfluenza_4,1
812,2014-03,Central,Parainfluenza_UnknownType,0
813,2014-03,Central,RSV,305
814,2014-03,Northern,Adenovirus,4
815,2014-03,Northern,Enterovirus_Rhinovirus,21
816,2014-03,Northern,HMPV,3
817,2014-03,Northern,Influenza_A,3
818,2014-03,Northern,Influenza_B,8
819,2014-03,Northern,Parainfluenza_1,1
820,2014-03,Northern,Parainfluenza_2,0
821,2014-03,Northern,Parainfluenza_3,3
822,2014-03,Northern,Parainfluenza_4,0
823,2014-03,Northern,Parainfluenza_UnknownType,0
824,2014-03,Northern,RSV,118
825,2014-03,Southern,Adenovirus,44
826,2014-03,Southern,Enterovirus_Rhinovirus,160
827,2014-03,Southern,HMPV,43
828,2014-03,Southern,Influenza_A,25
829,2014-03,Southern,Influenza_B,28
830,2014-03,Southern,Parainfluenza_1,2
831,2014-03,Southern,Parainfluenza_2,0
832,2014-03,Southern,Parainfluenza_3,5
833,2014-03,Southern,Parainfluenza_4,2
834,2014-03,Southern,Parainfluenza_UnknownType,0
835,2014-03,Southern,RSV,178
836,2014-04,Bay Area,Adenovirus,13
837,2014-04,Bay Area,Enterovirus_Rhinovirus,196
838,2014-04,Bay Area,HMPV,20
839,2014-04,Bay Area,Influenza_A,9
840,2014-04,Bay Area,Influenza_B,26
841,2014-04,Bay Area,Parainfluenza_1,4
842,2014-04,Bay Area,Parainfluenza_2,5
843,2014-04,Bay Area,Parainfluenza_3,21
844,2014-04,Bay Area,Parainfluenza_4,0
845,2014-04,Bay Area,Parainfluenza_UnknownType,0
846,2014-04,Bay Area,RSV,77
847,2014-04,Central,Adenovirus,14
848,2014-04,Central,Enterovirus_Rhinovirus,96
849,2014-04,Central,HMPV,5
850,2014-04,Central,Influenza_A,0
851,2014-04,Central,Influenza_B,14
852,2014-04,Central,Parainfluenza_1,0
853,2014-04,Central,Parainfluenza_2,0
854,2014-04,Central,Parainfluenza_3,17
855,2014-04,Central,Parainfluenza_4,0
856,2014-04,Central,Parainfluenza_UnknownType,0
857,2014-04,Central,RSV,60
858,2014-04,Northern,Adenovirus,3
859,2014-04,Northern,Enterovirus_Rhinovirus,24
860,2014-04,Northern,HMPV,4
861,2014-04,Northern,Influenza_A,1
862,2014-04,Northern,Influenza_B,4
863,2014-04,Northern,Parainfluenza_1,0
864,2014-04,Northern,Parainfluenza_2,0
865,2014-04,Northern,Parainfluenza_3,1
866,2014-04,Northern,Parainfluenza_4,0
867,2014-04,Northern,Parainfluenza_UnknownType,0
868,2014-04,Northern,RSV,24
869,2014-04,Southern,Adenovirus,18
870,2014-04,Southern,Enterovirus_Rhinovirus,126
871,2014-04,Southern,HMPV,8
872,2014-04,Southern,Influenza_A,5
873,2014-04,Southern,Influenza_B,15
874,2014-04,Southern,Parainfluenza_1,0
875,2014-04,Southern,Parainfluenza_2,1
876,2014-04,Southern,Parainfluenza_3,11
877,2014-04,Southern,Parainfluenza_4,0
878,2014-04,Southern,Parainfluenza_UnknownType,0
879,2014-04,Southern,RSV,46
880,2014-05,Bay Area,Adenovirus,34
881,2014-05,Bay Area,Enterovirus_Rhinovirus,159
882,2014-05,Bay Area,HMPV,8
883,2014-05,Bay Area,Influenza_A,12
884,2014-05,Bay Area,Influenza_B,33
885,2014-05,Bay Area,Parainfluenza_1,1
886,2014-05,Bay Area,Parainfluenza_2,1
887,2014-05,Bay Area,Parainfluenza_3,43
888,2014-05,Bay Area,Parainfluenza_4,0
889,2014-05,Bay Area,Parainfluenza_UnknownType,0
890,2014-05,Bay Area,RSV,28
891,2014-05,Central,Adenovirus,19
892,2014-05,Central,Enterovirus_Rhinovirus,92
893,2014-05,Central,HMPV,5
894,2014-05,Central,Influenza_A,2
895,2014-05,Central,Influenza_B,5
896,2014-05,Central,Parainfluenza_1,1
897,2014-05,Central,Parainfluenza_2,0
898,2014-05,Central,Parainfluenza_3,37
899,2014-05,Central,Parainfluenza_4,0
900,2014-05,Central,Parainfluenza_UnknownType,0
901,2014-05,Central,RSV,14
902,2014-05,Northern,Adenovirus,10
903,2014-05,Northern,Enterovirus_Rhinovirus,22
904,2014-05,Northern,HMPV,0
905,2014-05,Northern,Influenza_A,4
906,2014-05,Northern,Influenza_B,4
907,2014-05,Northern,Parainfluenza_1,0
908,2014-05,Northern,Parainfluenza_2,0
909,2014-05,Northern,Parainfluenza_3,11
910,2014-05,Northern,Parainfluenza_4,0
911,2014-05,Northern,Parainfluenza_UnknownType,0
912,2014-05,Northern,RSV,17
913,2014-05,Southern,Adenovirus,22
914,2014-05,Southern,Enterovirus_Rhinovirus,106
915,2014-05,Southern,HMPV,3
916,2014-05,Southern,Influenza_A,5
917,2014-05,Southern,Influenza_B,10
918,2014-05,Southern,Parainfluenza_1,1
919,2014-05,Southern,Parainfluenza_2,0
920,2014-05,Southern,Parainfluenza_3,43
921,2014-05,Southern,Parainfluenza_4,0
922,2014-05,Southern,Parainfluenza_UnknownType,0
923,2014-05,Southern,RSV,20
924,2014-06,Bay Area,Adenovirus,34
925,2014-06,Bay Area,Enterovirus_Rhinovirus,137
926,2014-06,Bay Area,HMPV,3
927,2014-06,Bay Area,Influenza_A,16
928,2014-06,Bay Area,Influenza_B,35
929,2014-06,Bay Area,Parainfluenza_1,2
930,2014-06,Bay Area,Parainfluenza_2,3
931,2014-06,Bay Area,Parainfluenza_3,75
932,2014-06,Bay Area,Parainfluenza_4,0
933,2014-06,Bay Area,Parainfluenza_UnknownType,0
934,2014-06,Bay Area,RSV,7
935,2014-06,Central,Adenovirus,22
936,2014-06,Central,Enterovirus_Rhinovirus,81
937,2014-06,Central,HMPV,0
938,2014-06,Central,Influenza_A,1
939,2014-06,Central,Influenza_B,9
940,2014-06,Central,Parainfluenza_1,0
941,2014-06,Central,Parainfluenza_2,3
942,2014-06,Central,Parainfluenza_3,61
943,2014-06,Central,Parainfluenza_4,0
944,2014-06,Central,Parainfluenza_UnknownType,0
945,2014-06,Central,RSV,15
946,2014-06,Northern,Adenovirus,8
947,2014-06,Northern,Enterovirus_Rhinovirus,18
948,2014-06,Northern,HMPV,0
949,2014-06,Northern,Influenza_A,1
950,2014-06,Northern,Influenza_B,4
951,2014-06,Northern,Parainfluenza_1,0
952,2014-06,Northern,Parainfluenza_2,1
953,2014-06,Northern,Parainfluenza_3,4
954,2014-06,Northern,Parainfluenza_4,0
955,2014-06,Northern,Parainfluenza_UnknownType,0
956,2014-06,Northern,RSV,1
957,2014-06,Southern,Adenovirus,18
958,2014-06,Southern,Enterovirus_Rhinovirus,103
959,2014-06,Southern,HMPV,5
960,2014-06,Southern,Influenza_A,5
961,2014-06,Southern,Influenza_B,7
962,2014-06,Southern,Parainfluenza_1,0
963,2014-06,Southern,Parainfluenza_2,2
964,2014-06,Southern,Parainfluenza_3,72
965,2014-06,Southern,Parainfluenza_4,2
966,2014-06,Southern,Parainfluenza_UnknownType,0
967,2014-06,Southern,RSV,3
968,2014-07,Bay Area,Adenovirus,7
969,2014-07,Bay Area,Enterovirus_Rhinovirus,36
970,2014-07,Bay Area,HMPV,1
971,2014-07,Bay Area,Influenza_A,4
972,2014-07,Bay Area,Influenza_B,7
973,2014-07,Bay Area,Parainfluenza_1,0
974,2014-07,Bay Area,Parainfluenza_2,2
975,2014-07,Bay Area,Parainfluenza_3,24
976,2014-07,Bay Area,Parainfluenza_4,0
977,2014-07,Bay Area,Parainfluenza_UnknownType,0
978,2014-07,Bay Area,RSV,2
979,2014-07,Central,Adenovirus,5
980,2014-07,Central,Enterovirus_Rhinovirus,42
981,2014-07,Central,HMPV,0
982,2014-07,Central,Influenza_A,0
983,2014-07,Central,Influenza_B,5
984,2014-07,Central,Parainfluenza_1,0
985,2014-07,Central,Parainfluenza_2,1
986,2014-07,Central,Parainfluenza_3,16
987,2014-07,Central,Parainfluenza_4,0
988,2014-07,Central,Parainfluenza_UnknownType,0
989,2014-07,Central,RSV,1
990,2014-07,Northern,Adenovirus,3
991,2014-07,Northern,Enterovirus_Rhinovirus,10
992,2014-07,Northern,HMPV,0
993,2014-07,Northern,Influenza_A,1
994,2014-07,Northern,Influenza_B,2
995,2014-07,Northern,Parainfluenza_1,0
996,2014-07,Northern,Parainfluenza_2,0
997,2014-07,Northern,Parainfluenza_3,4
998,2014-07,Northern,Parainfluenza_4,0
999,2014-07,Northern,Parainfluenza_UnknownType,0
1000,2014-07,Northern,RSV,0
1001,2014-07,Southern,Adenovirus,6
1002,2014-07,Southern,Enterovirus_Rhinovirus,53
1003,2014-07,Southern,HMPV,1
1004,2014-07,Southern,Influenza_A,4
1005,2014-07,Southern,Influenza_B,6
1006,2014-07,Southern,Parainfluenza_1,1
1007,2014-07,Southern,Parainfluenza_2,0
1008,2014-07,Southern,Parainfluenza_3,33
1009,2014-07,Southern,Parainfluenza_4,1
1010,2014-07,Southern,Parainfluenza_UnknownType,0
1011,2014-07,Southern,RSV,1
1012,2014-08,Bay Area,Adenovirus,9
1013,2014-08,Bay Area,Enterovirus_Rhinovirus,56
1014,2014-08,Bay Area,HMPV,0
1015,2014-08,Bay Area,Influenza_A,5
1016,2014-08,Bay Area,Influenza_B,18
1017,2014-08,Bay Area,Parainfluenza_1,0
1018,2014-08,Bay Area,Parainfluenza_2,14
1019,2014-08,Bay Area,Parainfluenza_3,12
1020,2014-08,Bay Area,Parainfluenza_4,1
1021,2014-08,Bay Area,Parainfluenza_UnknownType,0
1022,2014-08,Bay Area,RSV,4
1023,2014-08,Central,Adenovirus,7
1024,2014-08,Central,Enterovirus_Rhinovirus,103
1025,2014-08,Central,HMPV,0
1026,2014-08,Central,Influenza_A,0
1027,2014-08,Central,Influenza_B,2
1028,2014-08,Central,Parainfluenza_1,0
1029,2014-08,Central,Parainfluenza_2,1
1030,2014-08,Central,Parainfluenza_3,15
1031,2014-08,Central,Parainfluenza_4,0
1032,2014-08,Central,Parainfluenza_UnknownType,0
1033,2014-08,Central,RSV,1
1034,2014-08,Northern,Adenovirus,9
1035,2014-08,Northern,Enterovirus_Rhinovirus,19
1036,2014-08,Northern,HMPV,0
1037,2014-08,Northern,Influenza_A,1
1038,2014-08,Northern,Influenza_B,3
1039,2014-08,Northern,Parainfluenza_1,0
1040,2014-08,Northern,Parainfluenza_2,1
1041,2014-08,Northern,Parainfluenza_3,0
1042,2014-08,Northern,Parainfluenza_4,0
1043,2014-08,Northern,Parainfluenza_UnknownType,0
1044,2014-08,Northern,RSV,0
1045,2014-08,Southern,Adenovirus,7
1046,2014-08,Southern,Enterovirus_Rhinovirus,72
1047,2014-08,Southern,HMPV,0
1048,2014-08,Southern,Influenza_A,4
1049,2014-08,Southern,Influenza_B,3
1050,2014-08,Southern,Parainfluenza_1,1
1051,2014-08,Southern,Parainfluenza_2,1
1052,2014-08,Southern,Parainfluenza_3,5
1053,2014-08,Southern,Parainfluenza_4,1
1054,2014-08,Southern,Parainfluenza_UnknownType,0
1055,2014-08,Southern,RSV,2
1056,2014-09,Bay Area,Adenovirus,11
1057,2014-09,Bay Area,Enterovirus_Rhinovirus,149
1058,2014-09,Bay Area,HMPV,1
1059,2014-09,Bay Area,Influenza_A,2
1060,2014-09,Bay Area,Influenza_B,9
1061,2014-09,Bay Area,Parainfluenza_1,0
1062,2014-09,Bay Area,Parainfluenza_2,15
1063,2014-09,Bay Area,Parainfluenza_3,14
1064,2014-09,Bay Area,Parainfluenza_4,1
1065,2014-09,Bay Area,Parainfluenza_UnknownType,0
1066,2014-09,Bay Area,RSV,13
1067,2014-09,Central,Adenovirus,1
1068,2014-09,Central,Enterovirus_Rhinovirus,183
1069,2014-09,Central,HMPV,1
1070,2014-09,Central,Influenza_A,1
1071,2014-09,Central,Influenza_B,1
1072,2014-09,Central,Parainfluenza_1,1
1073,2014-09,Central,Parainfluenza_2,8
1074,2014-09,Central,Parainfluenza_3,7
1075,2014-09,Central,Parainfluenza_4,0
1076,2014-09,Central,Parainfluenza_UnknownType,0
1077,2014-09,Central,RSV,8
1078,2014-09,Northern,Adenovirus,5
1079,2014-09,Northern,Enterovirus_Rhinovirus,42
1080,2014-09,Northern,HMPV,0
1081,2014-09,Northern,Influenza_A,0
1082,2014-09,Northern,Influenza_B,2
1083,2014-09,Northern,Parainfluenza_1,1
1084,2014-09,Northern,Parainfluenza_2,4
1085,2014-09,Northern,Parainfluenza_3,0
1086,2014-09,Northern,Parainfluenza_4,0
1087,2014-09,Northern,Parainfluenza_UnknownType,0
1088,2014-09,Northern,RSV,1
1089,2014-09,Southern,Adenovirus,15
1090,2014-09,Southern,Enterovirus_Rhinovirus,174
1091,2014-09,Southern,HMPV,1
1092,2014-09,Southern,Influenza_A,4
1093,2014-09,Southern,Influenza_B,2
1094,2014-09,Southern,Parainfluenza_1,2
1095,2014-09,Southern,Parainfluenza_2,3
1096,2014-09,Southern,Parainfluenza_3,7
1097,2014-09,Southern,Parainfluenza_4,1
1098,2014-09,Southern,Parainfluenza_UnknownType,0
1099,2014-09,Southern,RSV,5
1100,2014-10,Bay Area,Adenovirus,14
1101,2014-10,Bay Area,Enterovirus_Rhinovirus,98
1102,2014-10,Bay Area,HMPV,13
1103,2014-10,Bay Area,Influenza_A,5
1104,2014-10,Bay Area,Influenza_B,20
1105,2014-10,Bay Area,Parainfluenza_1,1
1106,2014-10,Bay Area,Parainfluenza_2,15
1107,2014-10,Bay Area,Parainfluenza_3,4
1108,2014-10,Bay Area,Parainfluenza_4,0
1109,2014-10,Bay Area,Parainfluenza_UnknownType,0
1110,2014-10,Bay Area,RSV,22
1111,2014-10,Central,Adenovirus,2
1112,2014-10,Central,Enterovirus_Rhinovirus,109
1113,2014-10,Central,HMPV,0
1114,2014-10,Central,Influenza_A,1
1115,2014-10,Central,Influenza_B,3
1116,2014-10,Central,Parainfluenza_1,2
1117,2014-10,Central,Parainfluenza_2,14
1118,2014-10,Central,Parainfluenza_3,11
1119,2014-10,Central,Parainfluenza_4,3
1120,2014-10,Central,Parainfluenza_UnknownType,0
1121,2014-10,Central,RSV,10
1122,2014-10,Northern,Adenovirus,0
1123,2014-10,Northern,Enterovirus_Rhinovirus,23
1124,2014-10,Northern,HMPV,0
1125,2014-10,Northern,Influenza_A,2
1126,2014-10,Northern,Influenza_B,0
1127,2014-10,Northern,Parainfluenza_1,0
1128,2014-10,Northern,Parainfluenza_2,6
1129,2014-10,Northern,Parainfluenza_3,1
1130,2014-10,Northern,Parainfluenza_4,0
1131,2014-10,Northern,Parainfluenza_UnknownType,0
1132,2014-10,Northern,RSV,0
1133,2014-10,Southern,Adenovirus,17
1134,2014-10,Southern,Enterovirus_Rhinovirus,402
1135,2014-10,Southern,HMPV,1
1136,2014-10,Southern,Influenza_A,29
1137,2014-10,Southern,Influenza_B,14
1138,2014-10,Southern,Parainfluenza_1,4
1139,2014-10,Southern,Parainfluenza_2,41
1140,2014-10,Southern,Parainfluenza_3,21
1141,2014-10,Southern,Parainfluenza_4,8
1142,2014-10,Southern,Parainfluenza_UnknownType,5
1143,2014-10,Southern,RSV,23
1144,2014-11,Bay Area,Adenovirus,6
1145,2014-11,Bay Area,Enterovirus_Rhinovirus,92
1146,2014-11,Bay Area,HMPV,3
1147,2014-11,Bay Area,Influenza_A,22
1148,2014-11,Bay Area,Influenza_B,9
1149,2014-11,Bay Area,Parainfluenza_1,1
1150,2014-11,Bay Area,Parainfluenza_2,17
1151,2014-11,Bay Area,Parainfluenza_3,5
1152,2014-11,Bay Area,Parainfluenza_4,0
1153,2014-11,Bay Area,Parainfluenza_UnknownType,0
1154,2014-11,Bay Area,RSV,58
1155,2014-11,Central,Adenovirus,4
1156,2014-11,Central,Enterovirus_Rhinovirus,120
1157,2014-11,Central,HMPV,2
1158,2014-11,Central,Influenza_A,15
1159,2014-11,Central,Influenza_B,0
1160,2014-11,Central,Parainfluenza_1,1
1161,2014-11,Central,Parainfluenza_2,14
1162,2014-11,Central,Parainfluenza_3,4
1163,2014-11,Central,Parainfluenza_4,16
1164,2014-11,Central,Parainfluenza_UnknownType,7
1165,2014-11,Central,RSV,31
1166,2014-11,Northern,Adenovirus,2
1167,2014-11,Northern,Enterovirus_Rhinovirus,19
1168,2014-11,Northern,HMPV,0
1169,2014-11,Northern,Influenza_A,6
1170,2014-11,Northern,Influenza_B,1
1171,2014-11,Northern,Parainfluenza_1,1
1172,2014-11,Northern,Parainfluenza_2,2
1173,2014-11,Northern,Parainfluenza_3,0
1174,2014-11,Northern,Parainfluenza_4,0
1175,2014-11,Northern,Parainfluenza_UnknownType,0
1176,2014-11,Northern,RSV,8
1177,2014-11,Southern,Adenovirus,34
1178,2014-11,Southern,Enterovirus_Rhinovirus,364
1179,2014-11,Southern,HMPV,5
1180,2014-11,Southern,Influenza_A,63
1181,2014-11,Southern,Influenza_B,9
1182,2014-11,Southern,Parainfluenza_1,1
1183,2014-11,Southern,Parainfluenza_2,49
1184,2014-11,Southern,Parainfluenza_3,20
1185,2014-11,Southern,Parainfluenza_4,32
1186,2014-11,Southern,Parainfluenza_UnknownType,15
1187,2014-11,Southern,RSV,62
1188,2014-12,Bay Area,Adenovirus,17
1189,2014-12,Bay Area,Enterovirus_Rhinovirus,160
1190,2014-12,Bay Area,HMPV,8
1191,2014-12,Bay Area,Influenza_A,609
1192,2014-12,Bay Area,Influenza_B,33
1193,2014-12,Bay Area,Parainfluenza_1,1
1194,2014-12,Bay Area,Parainfluenza_2,28
1195,2014-12,Bay Area,Parainfluenza_3,12
1196,2014-12,Bay Area,Parainfluenza_4,0
1197,2014-12,Bay Area,Parainfluenza_UnknownType,0
1198,2014-12,Bay Area,RSV,594
1199,2014-12,Central,Adenovirus,11
1200,2014-12,Central,Enterovirus_Rhinovirus,229
1201,2014-12,Central,HMPV,7
1202,2014-12,Central,Influenza_A,375
1203,2014-12,Central,Influenza_B,9
1204,2014-12,Central,Parainfluenza_1,1
1205,2014-12,Central,Parainfluenza_2,15
1206,2014-12,Central,Parainfluenza_3,4
1207,2014-12,Central,Parainfluenza_4,13
1208,2014-12,Central,Parainfluenza_UnknownType,28
1209,2014-12,Central,RSV,422
1210,2014-12,Northern,Adenovirus,5
1211,2014-12,Northern,Enterovirus_Rhinovirus,22
1212,2014-12,Northern,HMPV,0
1213,2014-12,Northern,Influenza_A,118
1214,2014-12,Northern,Influenza_B,11
1215,2014-12,Northern,Parainfluenza_1,0
1216,2014-12,Northern,Parainfluenza_2,4
1217,2014-12,Northern,Parainfluenza_3,2
1218,2014-12,Northern,Parainfluenza_4,0
1219,2014-12,Northern,Parainfluenza_UnknownType,0
1220,2014-12,Northern,RSV,109
1221,2014-12,Southern,Adenovirus,49
1222,2014-12,Southern,Enterovirus_Rhinovirus,585
1223,2014-12,Southern,HMPV,27
1224,2014-12,Southern,Influenza_A,1298
1225,2014-12,Southern,Influenza_B,116
1226,2014-12,Southern,Parainfluenza_1,7
1227,2014-12,Southern,Parainfluenza_2,56
1228,2014-12,Southern,Parainfluenza_3,32
1229,2014-12,Southern,Parainfluenza_4,29
1230,2014-12,Southern,Parainfluenza_UnknownType,11
1231,2014-12,Southern,RSV,636
1232,2015-01,Bay Area,Adenovirus,10
1233,2015-01,Bay Area,Enterovirus_Rhinovirus,86
1234,2015-01,Bay Area,HMPV,18
1235,2015-01,Bay Area,Influenza_A,1665
1236,2015-01,Bay Area,Influenza_B,67
1237,2015-01,Bay Area,Parainfluenza_1,2
1238,2015-01,Bay Area,Parainfluenza_2,5
1239,2015-01,Bay Area,Parainfluenza_3,11
1240,2015-01,Bay Area,Parainfluenza_4,0
1241,2015-01,Bay Area,Parainfluenza_UnknownType,0
1242,2015-01,Bay Area,RSV,930
1243,2015-01,Central,Adenovirus,14
1244,2015-01,Central,Enterovirus_Rhinovirus,135
1245,2015-01,Central,HMPV,14
1246,2015-01,Central,Influenza_A,737
1247,2015-01,Central,Influenza_B,37
1248,2015-01,Central,Parainfluenza_1,0
1249,2015-01,Central,Parainfluenza_2,5
1250,2015-01,Central,Parainfluenza_3,9
1251,2015-01,Central,Parainfluenza_4,4
1252,2015-01,Central,Parainfluenza_UnknownType,17
1253,2015-01,Central,RSV,703
1254,2015-01,Northern,Adenovirus,3
1255,2015-01,Northern,Enterovirus_Rhinovirus,12
1256,2015-01,Northern,HMPV,0
1257,2015-01,Northern,Influenza_A,389
1258,2015-01,Northern,Influenza_B,16
1259,2015-01,Northern,Parainfluenza_1,1
1260,2015-01,Northern,Parainfluenza_2,0
1261,2015-01,Northern,Parainfluenza_3,0
1262,2015-01,Northern,Parainfluenza_4,0
