,season,date_code,weekending,region,Respiratory_Virus,year,month,Number_Positive
319,2009-2010,2010-04-19,2010-04-18,Southern,Influenza_B,2010,4,0
320,2009-2010,2010-04-26,2010-04-25,Bay Area,Influenza_AH1,2010,4,0
321,2009-2010,2010-04-26,2010-04-25,Bay Area,Influenza_AH1pdm09,2010,4,0
322,2009-2010,2010-04-26,2010-04-25,Bay Area,Influenza_AH3,2010,4,0
323,2009-2010,2010-04-26,2010-04-25,Bay Area,Influenza_ANotSubtyped,2010,4,0
324,2009-2010,2010-04-26,2010-04-25,Bay Area,Influenza_B,2010,4,0
325,2009-2010,2010-04-26,2010-04-25,Central,Influenza_AH1,2010,4,0
326,2009-2010,2010-04-26,2010-04-25,Central,Influenza_AH1pdm09,2010,4,0
327,2009-2010,2010-04-26,2010-04-25,Central,Influenza_AH3,2010,4,0
328,2009-2010,2010-04-26,2010-04-25,Central,Influenza_ANotSubtyped,2010,4,0
329,2009-2010,2010-04-26,2010-04-25,Central,Influenza_B,2010,4,0
330,2009-2010,2010-04-26,2010-04-25,Northern,Influenza_AH1,2010,4,0
331,2009-2010,2010-04-26,2010-04-25,Northern,Influenza_AH1pdm09,2010,4,0
332,2009-2010,2010-04-26,2010-04-25,Northern,Influenza_AH3,2010,4,0
333,2009-2010,2010-04-26,2010-04-25,Northern,Influenza_ANotSubtyped,2010,4,0
334,2009-2010,2010-04-26,2010-04-25,Northern,Influenza_B,2010,4,0
335,2009-2010,2010-04-26,2010-04-25,Southern,Influenza_AH1,2010,4,0
336,2009-2010,2010-04-26,2010-04-25,Southern,Influenza_AH1pdm09,2010,4,0
337,2009-2010,2010-04-26,2010-04-25,Southern,Influenza_AH3,2010,4,0
338,2009-2010,2010-04-26,2010-04-25,Southern,Influenza_ANotSubtyped,2010,4,0
339,2009-2010,2010-04-26,2010-04-25,Southern,Influenza_B,2010,4,0
340,2009-2010,2010-05-03,2010-05-02,Bay Area,Influenza_AH1,2010,5,0
341,2009-2010,2010-05-03,2010-05-02,Bay Area,Influenza_AH1pdm09,2010,5,0
342,2009-2010,2010-05-03,2010-05-02,Bay Area,Influenza_AH3,2010,5,0
343,2009-2010,2010-05-03,2010-05-02,Bay Area,Influenza_ANotSubtyped,2010,5,0
344,2009-2010,2010-05-03,2010-05-02,Bay Area,Influenza_B,2010,5,0
345,2009-2010,2010-05-03,2010-05-02,Central,Influenza_AH1,2010,5,0
346,2009-2010,2010-05-03,2010-05-02,Central,Influenza_AH1pdm09,2010,5,0
347,2009-2010,2010-05-03,2010-05-02,Central,Influenza_AH3,2010,5,0
348,2009-2010,2010-05-03,2010-05-02,Central,Influenza_ANotSubtyped,2010,5,0
349,2009-2010,2010-05-03,2010-05-02,Central,Influenza_B,2010,5,0
350,2009-2010,2010-05-03,2010-05-02,Northern,Influenza_AH1,2010,5,0
351,2009-2010,2010-05-03,2010-05-02,Northern,Influenza_AH1pdm09,2010,5,0
352,2009-2010,2010-05-03,2010-05-02,Northern,Influenza_AH3,2010,5,0
353,2009-2010,2010-05-03,2010-05-02,Northern,Influenza_ANotSubtyped,2010,5,0
354,2009-2010,2010-05-03,2010-05-02,Northern,Influenza_B,2010,5,0
355,2009-2010,2010-05-03,2010-05-02,Southern,Influenza_AH1,2010,5,0
356,2009-2010,2010-05-03,2010-05-02,Southern,Influenza_AH1pdm09,2010,5,0
357,2009-2010,2010-05-03,2010-05-02,Southern,Influenza_AH3,2010,5,0
358,2009-2010,2010-05-03,2010-05-02,Southern,Influenza_ANotSubtyped,2010,5,0
359,2009-2010,2010-05-03,2010-05-02,Southern,Influenza_B,2010,5,0
360,2009-2010,2010-05-10,2010-05-09,Bay Area,Influenza_AH1,2010,5,0
361,2009-2010,2010-05-10,2010-05-09,Bay Area,Influenza_AH1pdm09,2010,5,0
362,2009-2010,2010-05-10,2010-05-09,Bay Area,Influenza_AH3,2010,5,0
363,2009-2010,2010-05-10,2010-05-09,Bay Area,Influenza_ANotSubtyped,2010,5,0
364,2009-2010,2010-05-10,2010-05-09,Bay Area,Influenza_B,2010,5,1
365,2009-2010,2010-05-10,2010-05-09,Central,Influenza_AH1,2010,5,0
366,2009-2010,2010-05-10,2010-05-09,Central,Influenza_AH1pdm09,2010,5,0
367,2009-2010,2010-05-10,2010-05-09,Central,Influenza_AH3,2010,5,0
368,2009-2010,2010-05-10,2010-05-09,Central,Influenza_ANotSubtyped,2010,5,1
369,2009-2010,2010-05-10,2010-05-09,Central,Influenza_B,2010,5,0
370,2009-2010,2010-05-10,2010-05-09,Northern,Influenza_AH1,2010,5,0
371,2009-2010,2010-05-10,2010-05-09,Northern,Influenza_AH1pdm09,2010,5,0
372,2009-2010,2010-05-10,2010-05-09,Northern,Influenza_AH3,2010,5,0
373,2009-2010,2010-05-10,2010-05-09,Northern,Influenza_ANotSubtyped,2010,5,0
374,2009-2010,2010-05-10,2010-05-09,Northern,Influenza_B,2010,5,0
375,2009-2010,2010-05-10,2010-05-09,Southern,Influenza_AH1,2010,5,0
376,2009-2010,2010-05-10,2010-05-09,Southern,Influenza_AH1pdm09,2010,5,0
377,2009-2010,2010-05-10,2010-05-09,Southern,Influenza_AH3,2010,5,0
378,2009-2010,2010-05-10,2010-05-09,Southern,Influenza_ANotSubtyped,2010,5,0
379,2009-2010,2010-05-10,2010-05-09,Southern,Influenza_B,2010,5,0
380,2009-2010,2010-05-17,2010-05-16,Bay Area,Influenza_AH1,2010,5,0
381,2009-2010,2010-05-17,2010-05-16,Bay Area,Influenza_AH1pdm09,2010,5,0
382,2009-2010,2010-05-17,2010-05-16,Bay Area,Influenza_AH3,2010,5,0
383,2009-2010,2010-05-17,2010-05-16,Bay Area,Influenza_ANotSubtyped,2010,5,0
384,2009-2010,2010-05-17,2010-05-16,Bay Area,Influenza_B,2010,5,0
385,2009-2010,2010-05-17,2010-05-16,Central,Influenza_AH1,2010,5,0
386,2009-2010,2010-05-17,2010-05-16,Central,Influenza_AH1pdm09,2010,5,0
387,2009-2010,2010-05-17,2010-05-16,Central,Influenza_AH3,2010,5,0
388,2009-2010,2010-05-17,2010-05-16,Central,Influenza_ANotSubtyped,2010,5,0
389,2009-2010,2010-05-17,2010-05-16,Central,Influenza_B,2010,5,0
390,2009-2010,2010-05-17,2010-05-16,Northern,Influenza_AH1,2010,5,0
391,2009-2010,2010-05-17,2010-05-16,Northern,Influenza_AH1pdm09,2010,5,0
392,2009-2010,2010-05-17,2010-05-16,Northern,Influenza_AH3,2010,5,0
393,2009-2010,2010-05-17,2010-05-16,Northern,Influenza_ANotSubtyped,2010,5,0
394,2009-2010,2010-05-17,2010-05-16,Northern,Influenza_B,2010,5,0
395,2009-2010,2010-05-17,2010-05-16,Southern,Influenza_AH1,2010,5,0
396,2009-2010,2010-05-17,2010-05-16,Southern,Influenza_AH1pdm09,2010,5,0
397,2009-2010,2010-05-17,2010-05-16,Southern,Influenza_AH3,2010,5,0
398,2009-2010,2010-05-17,2010-05-16,Southern,Influenza_ANotSubtyped,2010,5,0
399,2009-2010,2010-05-17,2010-05-16,Southern,Influenza_B,2010,5,0
400,2009-2010,2010-05-24,2010-05-23,Bay Area,Influenza_AH1,2010,5,0
401,2009-2010,2010-05-24,2010-05-23,Bay Area,Influenza_AH1pdm09,2010,5,0
402,2009-2010,2010-05-24,2010-05-23,Bay Area,Influenza_AH3,2010,5,0
403,2009-2010,2010-05-24,2010-05-23,Bay Area,Influenza_ANotSubtyped,2010,5,0
404,2009-2010,2010-05-24,2010-05-23,Bay Area,Influenza_B,2010,5,0
405,2009-2010,2010-05-24,2010-05-23,Central,Influenza_AH1,2010,5,0
406,2009-2010,2010-05-24,2010-05-23,Central,Influenza_AH1pdm09,2010,5,0
407,2009-2010,2010-05-24,2010-05-23,Central,Influenza_AH3,2010,5,0
408,2009-2010,2010-05-24,2010-05-23,Central,Influenza_ANotSubtyped,2010,5,0
409,2009-2010,2010-05-24,2010-05-23,Central,Influenza_B,2010,5,0
410,2009-2010,2010-05-24,2010-05-23,Northern,Influenza_AH1,2010,5,0
411,2009-2010,2010-05-24,2010-05-23,Northern,Influenza_AH1pdm09,2010,5,0
412,2009-2010,2010-05-24,2010-05-23,Northern,Influenza_AH3,2010,5,0
413,2009-2010,2010-05-24,2010-05-23,Northern,Influenza_ANotSubtyped,2010,5,0
414,2009-2010,2010-05-24,2010-05-23,Northern,Influenza_B,2010,5,0
415,2009-2010,2010-05-24,2010-05-23,Southern,Influenza_AH1,2010,5,0
416,2009-2010,2010-05-24,2010-05-23,Southern,Influenza_AH1pdm09,2010,5,0
417,2009-2010,2010-05-24,2010-05-23,Southern,Influenza_AH3,2010,5,0
418,2009-2010,2010-05-24,2010-05-23,Southern,Influenza_ANotSubtyped,2010,5,0
419,2009-2010,2010-05-24,2010-05-23,Southern,Influenza_B,2010,5,0
420,2009-2010,2010-05-31,2010-05-30,Bay Area,Influenza_AH1,2010,5,0
421,2009-2010,2010-05-31,2010-05-30,Bay Area,Influenza_AH1pdm09,2010,5,0
422,2009-2010,2010-05-31,2010-05-30,Bay Area,Influenza_AH3,2010,5,0
423,2009-2010,2010-05-31,2010-05-30,Bay Area,Influenza_ANotSubtyped,2010,5,0
424,2009-2010,2010-05-31,2010-05-30,Bay Area,Influenza_B,2010,5,0
425,2009-2010,2010-05-31,2010-05-30,Central,Influenza_AH1,2010,5,0
426,2009-2010,2010-05-31,2010-05-30,Central,Influenza_AH1pdm09,2010,5,0
427,2009-2010,2010-05-31,2010-05-30,Central,Influenza_AH3,2010,5,0
428,2009-2010,2010-05-31,2010-05-30,Central,Influenza_ANotSubtyped,2010,5,0
429,2009-2010,2010-05-31,2010-05-30,Central,Influenza_B,2010,5,0
430,2009-2010,2010-05-31,2010-05-30,Northern,Influenza_AH1,2010,5,0
431,2009-2010,2010-05-31,2010-05-30,Northern,Influenza_AH1pdm09,2010,5,0
432,2009-2010,2010-05-31,2010-05-30,Northern,Influenza_AH3,2010,5,0
433,2009-2010,2010-05-31,2010-05-30,Northern,Influenza_ANotSubtyped,2010,5,0
434,2009-2010,2010-05-31,2010-05-30,Northern,Influenza_B,2010,5,0
435,2009-2010,2010-05-31,2010-05-30,Southern,Influenza_AH1,2010,5,0
436,2009-2010,2010-05-31,2010-05-30,Southern,Influenza_AH1pdm09,2010,5,0
437,2009-2010,2010-05-31,2010-05-30,Southern,Influenza_AH3,2010,5,0
438,2009-2010,2010-05-31,2010-05-30,Southern,Influenza_ANotSubtyped,2010,5,1
439,2009-2010,2010-05-31,2010-05-30,Southern,Influenza_B,2010,5,1
440,2009-2010,2010-06-07,2010-06-06,Bay Area,Influenza_AH1,2010,6,0
441,2009-2010,2010-06-07,2010-06-06,Bay Area,Influenza_AH1pdm09,2010,6,0
442,2009-2010,2010-06-07,2010-06-06,Bay Area,Influenza_AH3,2010,6,0
443,2009-2010,2010-06-07,2010-06-06,Bay Area,Influenza_ANotSubtyped,2010,6,0
444,2009-2010,2010-06-07,2010-06-06,Bay Area,Influenza_B,2010,6,0
445,2009-2010,2010-06-07,2010-06-06,Central,Influenza_AH1,2010,6,0
446,2009-2010,2010-06-07,2010-06-06,Central,Influenza_AH1pdm09,2010,6,0
447,2009-2010,2010-06-07,2010-06-06,Central,Influenza_AH3,2010,6,0
448,2009-2010,2010-06-07,2010-06-06,Central,Influenza_ANotSubtyped,2010,6,0
449,2009-2010,2010-06-07,2010-06-06,Central,Influenza_B,2010,6,0
450,2009-2010,2010-06-07,2010-06-06,Northern,Influenza_AH1,2010,6,0
451,2009-2010,2010-06-07,2010-06-06,Northern,Influenza_AH1pdm09,2010,6,0
452,2009-2010,2010-06-07,2010-06-06,Northern,Influenza_AH3,2010,6,0
453,2009-2010,2010-06-07,2010-06-06,Northern,Influenza_ANotSubtyped,2010,6,0
454,2009-2010,2010-06-07,2010-06-06,Northern,Influenza_B,2010,6,0
455,2009-2010,2010-06-07,2010-06-06,Southern,Influenza_AH1,2010,6,0
456,2009-2010,2010-06-07,2010-06-06,Southern,Influenza_AH1pdm09,2010,6,0
457,2009-2010,2010-06-07,2010-06-06,Southern,Influenza_AH3,2010,6,1
458,2009-2010,2010-06-07,2010-06-06,Southern,Influenza_ANotSubtyped,2010,6,0
459,2009-2010,2010-06-07,2010-06-06,Southern,Influenza_B,2010,6,0
460,2009-2010,2010-06-14,2010-06-13,Bay Area,Influenza_AH1,2010,6,0
461,2009-2010,2010-06-14,2010-06-13,Bay Area,Influenza_AH1pdm09,2010,6,0
462,2009-2010,2010-06-14,2010-06-13,Bay Area,Influenza_AH3,2010,6,0
463,2009-2010,2010-06-14,2010-06-13,Bay Area,Influenza_ANotSubtyped,2010,6,0
464,2009-2010,2010-06-14,2010-06-13,Bay Area,Influenza_B,2010,6,0
465,2009-2010,2010-06-14,2010-06-13,Central,Influenza_AH1,2010,6,0
466,2009-2010,2010-06-14,2010-06-13,Central,Influenza_AH1pdm09,2010,6,0
467,2009-2010,2010-06-14,2010-06-13,Central,Influenza_AH3,2010,6,0
468,2009-2010,2010-06-14,2010-06-13,Central,Influenza_ANotSubtyped,2010,6,0
469,2009-2010,2010-06-14,2010-06-13,Central,Influenza_B,2010,6,0
470,2009-2010,2010-06-14,2010-06-13,Northern,Influenza_AH1,2010,6,0
471,2009-2010,2010-06-14,2010-06-13,Northern,Influenza_AH1pdm09,2010,6,0
472,2009-2010,2010-06-14,2010-06-13,Northern,Influenza_AH3,2010,6,0
473,2009-2010,2010-06-14,2010-06-13,Northern,Influenza_ANotSubtyped,2010,6,0
474,2009-2010,2010-06-14,2010-06-13,Northern,Influenza_B,2010,6,0
475,2009-2010,2010-06-14,2010-06-13,Southern,Influenza_AH1,2010,6,0
476,2009-2010,2010-06-14,2010-06-13,Southern,Influenza_AH1pdm09,2010,6,0
477,2009-2010,2010-06-14,2010-06-13,Southern,Influenza_AH3,2010,6,0
478,2009-2010,2010-06-14,2010-06-13,Southern,Influenza_ANotSubtyped,2010,6,0
479,2009-2010,2010-06-14,2010-06-13,Southern,Influenza_B,2010,6,1
480,2009-2010,2010-06-21,2010-06-20,Bay Area,Influenza_AH1,2010,6,0
481,2009-2010,2010-06-21,2010-06-20,Bay Area,Influenza_AH1pdm09,2010,6,0
482,2009-2010,2010-06-21,2010-06-20,Bay Area,Influenza_AH3,2010,6,0
483,2009-2010,2010-06-21,2010-06-20,Bay Area,Influenza_ANotSubtyped,2010,6,0
484,2009-2010,2010-06-21,2010-06-20,Bay Area,Influenza_B,2010,6,0
485,2009-2010,2010-06-21,2010-06-20,Central,Influenza_AH1,2010,6,0
486,2009-2010,2010-06-21,2010-06-20,Central,Influenza_AH1pdm09,2010,6,0
487,2009-2010,2010-06-21,2010-06-20,Central,Influenza_AH3,2010,6,0
488,2009-2010,2010-06-21,2010-06-20,Central,Influenza_ANotSubtyped,2010,6,0
489,2009-2010,2010-06-21,2010-06-20,Central,Influenza_B,2010,6,0
490,2009-2010,2010-06-21,2010-06-20,Northern,Influenza_AH1,2010,6,0
491,2009-2010,2010-06-21,2010-06-20,Northern,Influenza_AH1pdm09,2010,6,0
492,2009-2010,2010-06-21,2010-06-20,Northern,Influenza_AH3,2010,6,0
493,2009-2010,2010-06-21,2010-06-20,Northern,Influenza_ANotSubtyped,2010,6,0
494,2009-2010,2010-06-21,2010-06-20,Northern,Influenza_B,2010,6,0
495,2009-2010,2010-06-21,2010-06-20,Southern,Influenza_AH1,2010,6,0
496,2009-2010,2010-06-21,2010-06-20,Southern,Influenza_AH1pdm09,2010,6,0
497,2009-2010,2010-06-21,2010-06-20,Southern,Influenza_AH3,2010,6,1
498,2009-2010,2010-06-21,2010-06-20,Southern,Influenza_ANotSubtyped,2010,6,0
499,2009-2010,2010-06-21,2010-06-20,Southern,Influenza_B,2010,6,0
500,2009-2010,2010-06-28,2010-06-27,Bay Area,Influenza_AH1,2010,6,0
501,2009-2010,2010-06-28,2010-06-27,Bay Area,Influenza_AH1pdm09,2010,6,0
502,2009-2010,2010-06-28,2010-06-27,Bay Area,Influenza_AH3,2010,6,0
503,2009-2010,2010-06-28,2010-06-27,Bay Area,Influenza_ANotSubtyped,2010,6,0
504,2009-2010,2010-06-28,2010-06-27,Bay Area,Influenza_B,2010,6,0
505,2009-2010,2010-06-28,2010-06-27,Central,Influenza_AH1,2010,6,0
506,2009-2010,2010-06-28,2010-06-27,Central,Influenza_AH1pdm09,2010,6,0
507,2009-2010,2010-06-28,2010-06-27,Central,Influenza_AH3,2010,6,0
508,2009-2010,2010-06-28,2010-06-27,Central,Influenza_ANotSubtyped,2010,6,0
509,2009-2010,2010-06-28,2010-06-27,Central,Influenza_B,2010,6,0
510,2009-2010,2010-06-28,2010-06-27,Northern,Influenza_AH1,2010,6,0
511,2009-2010,2010-06-28,2010-06-27,Northern,Influenza_AH1pdm09,2010,6,0
512,2009-2010,2010-06-28,2010-06-27,Northern,Influenza_AH3,2010,6,0
513,2009-2010,2010-06-28,2010-06-27,Northern,Influenza_ANotSubtyped,2010,6,0
514,2009-2010,2010-06-28,2010-06-27,Northern,Influenza_B,2010,6,0
515,2009-2010,2010-06-28,2010-06-27,Southern,Influenza_AH1,2010,6,0
516,2009-2010,2010-06-28,2010-06-27,Southern,Influenza_AH1pdm09,2010,6,0
517,2009-2010,2010-06-28,2010-06-27,Southern,Influenza_AH3,2010,6,0
518,2009-2010,2010-06-28,2010-06-27,Southern,Influenza_ANotSubtyped,2010,6,0
519,2009-2010,2010-06-28,2010-06-27,Southern,Influenza_B,2010,6,0
520,2009-2010,2010-07-05,2010-07-04,Bay Area,Influenza_AH1,2010,7,0
521,2009-2010,2010-07-05,2010-07-04,Bay Area,Influenza_AH1pdm09,2010,7,0
522,2009-2010,2010-07-05,2010-07-04,Bay Area,Influenza_AH3,2010,7,0
523,2009-2010,2010-07-05,2010-07-04,Bay Area,Influenza_ANotSubtyped,2010,7,1
524,2009-2010,2010-07-05,2010-07-04,Bay Area,Influenza_B,2010,7,0
525,2009-2010,2010-07-05,2010-07-04,Central,Influenza_AH1,2010,7,0
526,2009-2010,2010-07-05,2010-07-04,Central,Influenza_AH1pdm09,2010,7,0
527,2009-2010,2010-07-05,2010-07-04,Central,Influenza_AH3,2010,7,0
528,2009-2010,2010-07-05,2010-07-04,Central,Influenza_ANotSubtyped,2010,7,0
529,2009-2010,2010-07-05,2010-07-04,Central,Influenza_B,2010,7,0
530,2009-2010,2010-07-05,2010-07-04,Northern,Influenza_AH1,2010,7,0
531,2009-2010,2010-07-05,2010-07-04,Northern,Influenza_AH1pdm09,2010,7,0
532,2009-2010,2010-07-05,2010-07-04,Northern,Influenza_AH3,2010,7,0
533,2009-2010,2010-07-05,2010-07-04,Northern,Influenza_ANotSubtyped,2010,7,0
534,2009-2010,2010-07-05,2010-07-04,Northern,Influenza_B,2010,7,0
535,2009-2010,2010-07-05,2010-07-04,Southern,Influenza_AH1,2010,7,0
536,2009-2010,2010-07-05,2010-07-04,Southern,Influenza_AH1pdm09,2010,7,0
537,2009-2010,2010-07-05,2010-07-04,Southern,Influenza_AH3,2010,7,0
538,2009-2010,2010-07-05,2010-07-04,Southern,Influenza_ANotSubtyped,2010,7,0
539,2009-2010,2010-07-05,2010-07-04,Southern,Influenza_B,2010,7,0
540,2009-2010,2010-07-12,2010-07-11,Bay Area,Influenza_AH1,2010,7,0
541,2009-2010,2010-07-12,2010-07-11,Bay Area,Influenza_AH1pdm09,2010,7,0
542,2009-2010,2010-07-12,2010-07-11,Bay Area,Influenza_AH3,2010,7,0
543,2009-2010,2010-07-12,2010-07-11,Bay Area,Influenza_ANotSubtyped,2010,7,0
544,2009-2010,2010-07-12,2010-07-11,Bay Area,Influenza_B,2010,7,0
545,2009-2010,2010-07-12,2010-07-11,Central,Influenza_AH1,2010,7,0
546,2009-2010,2010-07-12,2010-07-11,Central,Influenza_AH1pdm09,2010,7,0
547,2009-2010,2010-07-12,2010-07-11,Central,Influenza_AH3,2010,7,0
548,2009-2010,2010-07-12,2010-07-11,Central,Influenza_ANotSubtyped,2010,7,0
549,2009-2010,2010-07-12,2010-07-11,Central,Influenza_B,2010,7,0
550,2009-2010,2010-07-12,2010-07-11,Northern,Influenza_AH1,2010,7,0
551,2009-2010,2010-07-12,2010-07-11,Northern,Influenza_AH1pdm09,2010,7,0
552,2009-2010,2010-07-12,2010-07-11,Northern,Influenza_AH3,2010,7,0
553,2009-2010,2010-07-12,2010-07-11,Northern,Influenza_ANotSubtyped,2010,7,0
554,2009-2010,2010-07-12,2010-07-11,Northern,Influenza_B,2010,7,0
555,2009-2010,2010-07-12,2010-07-11,Southern,Influenza_AH1,2010,7,0
556,2009-2010,2010-07-12,2010-07-11,Southern,Influenza_AH1pdm09,2010,7,0
557,2009-2010,2010-07-12,2010-07-11,Southern,Influenza_AH3,2010,7,0
558,2009-2010,2010-07-12,2010-07-11,Southern,Influenza_ANotSubtyped,2010,7,0
559,2009-2010,2010-07-12,2010-07-11,Southern,Influenza_B,2010,7,0
560,2009-2010,2010-07-19,2010-07-18,Bay Area,Influenza_AH1,2010,7,0
561,2009-2010,2010-07-19,2010-07-18,Bay Area,Influenza_AH1pdm09,2010,7,0
562,2009-2010,2010-07-19,2010-07-18,Bay Area,Influenza_AH3,2010,7,0
563,2009-2010,2010-07-19,2010-07-18,Bay Area,Influenza_ANotSubtyped,2010,7,1
564,2009-2010,2010-07-19,2010-07-18,Bay Area,Influenza_B,2010,7,0
565,2009-2010,2010-07-19,2010-07-18,Central,Influenza_AH1,2010,7,0
566,2009-2010,2010-07-19,2010-07-18,Central,Influenza_AH1pdm09,2010,7,0
567,2009-2010,2010-07-19,2010-07-18,Central,Influenza_AH3,2010,7,0
568,2009-2010,2010-07-19,2010-07-18,Central,Influenza_ANotSubtyped,2010,7,0
569,2009-2010,2010-07-19,2010-07-18,Central,Influenza_B,2010,7,0
570,2009-2010,2010-07-19,2010-07-18,Northern,Influenza_AH1,2010,7,0
571,2009-2010,2010-07-19,2010-07-18,Northern,Influenza_AH1pdm09,2010,7,0
572,2009-2010,2010-07-19,2010-07-18,Northern,Influenza_AH3,2010,7,0
573,2009-2010,2010-07-19,2010-07-18,Northern,Influenza_ANotSubtyped,2010,7,0
574,2009-2010,2010-07-19,2010-07-18,Northern,Influenza_B,2010,7,0
575,2009-2010,2010-07-19,2010-07-18,Southern,Influenza_AH1,2010,7,0
576,2009-2010,2010-07-19,2010-07-18,Southern,Influenza_AH1pdm09,2010,7,0
577,2009-2010,2010-07-19,2010-07-18,Southern,Influenza_AH3,2010,7,0
578,2009-2010,2010-07-19,2010-07-18,Southern,Influenza_ANotSubtyped,2010,7,0
579,2009-2010,2010-07-19,2010-07-18,Southern,Influenza_B,2010,7,1
580,2009-2010,2010-07-26,2010-07-25,Bay Area,Influenza_AH1,2010,7,0
581,2009-2010,2010-07-26,2010-07-25,Bay Area,Influenza_AH1pdm09,2010,7,0
582,2009-2010,2010-07-26,2010-07-25,Bay Area,Influenza_AH3,2010,7,0
583,2009-2010,2010-07-26,2010-07-25,Bay Area,Influenza_ANotSubtyped,2010,7,0
584,2009-2010,2010-07-26,2010-07-25,Bay Area,Influenza_B,2010,7,0
585,2009-2010,2010-07-26,2010-07-25,Central,Influenza_AH1,2010,7,0
586,2009-2010,2010-07-26,2010-07-25,Central,Influenza_AH1pdm09,2010,7,0
587,2009-2010,2010-07-26,2010-07-25,Central,Influenza_AH3,2010,7,0
588,2009-2010,2010-07-26,2010-07-25,Central,Influenza_ANotSubtyped,2010,7,0
589,2009-2010,2010-07-26,2010-07-25,Central,Influenza_B,2010,7,0
590,2009-2010,2010-07-26,2010-07-25,Northern,Influenza_AH1,2010,7,0
591,2009-2010,2010-07-26,2010-07-25,Northern,Influenza_AH1pdm09,2010,7,0
592,2009-2010,2010-07-26,2010-07-25,Northern,Influenza_AH3,2010,7,0
593,2009-2010,2010-07-26,2010-07-25,Northern,Influenza_ANotSubtyped,2010,7,0
594,2009-2010,2010-07-26,2010-07-25,Northern,Influenza_B,2010,7,0
595,2009-2010,2010-07-26,2010-07-25,Southern,Influenza_AH1,2010,7,0
596,2009-2010,2010-07-26,2010-07-25,Southern,Influenza_AH1pdm09,2010,7,0
597,2009-2010,2010-07-26,2010-07-25,Southern,Influenza_AH3,2010,7,1
598,2009-2010,2010-07-26,2010-07-25,Southern,Influenza_ANotSubtyped,2010,7,0
599,2009-2010,2010-07-26,2010-07-25,Southern,Influenza_B,2010,7,0
600,2009-2010,2010-08-02,2010-08-01,Bay Area,Influenza_AH1,2010,8,0
601,2009-2010,2010-08-02,2010-08-01,Bay Area,Influenza_AH1pdm09,2010,8,0
602,2009-2010,2010-08-02,2010-08-01,Bay Area,Influenza_AH3,2010,8,0
603,2009-2010,2010-08-02,2010-08-01,Bay Area,Influenza_ANotSubtyped,2010,8,0
604,2009-2010,2010-08-02,2010-08-01,Bay Area,Influenza_B,2010,8,0
605,2009-2010,2010-08-02,2010-08-01,Central,Influenza_AH1,2010,8,0
606,2009-2010,2010-08-02,2010-08-01,Central,Influenza_AH1pdm09,2010,8,0
607,2009-2010,2010-08-02,2010-08-01,Central,Influenza_AH3,2010,8,0
608,2009-2010,2010-08-02,2010-08-01,Central,Influenza_ANotSubtyped,2010,8,0
609,2009-2010,2010-08-02,2010-08-01,Central,Influenza_B,2010,8,0
610,2009-2010,2010-08-02,2010-08-01,Northern,Influenza_AH1,2010,8,0
611,2009-2010,2010-08-02,2010-08-01,Northern,Influenza_AH1pdm09,2010,8,0
612,2009-2010,2010-08-02,2010-08-01,Northern,Influenza_AH3,2010,8,0
613,2009-2010,2010-08-02,2010-08-01,Northern,Influenza_ANotSubtyped,2010,8,0
614,2009-2010,2010-08-02,2010-08-01,Northern,Influenza_B,2010,8,0
615,2009-2010,2010-08-02,2010-08-01,Southern,Influenza_AH1,2010,8,0
616,2009-2010,2010-08-02,2010-08-01,Southern,Influenza_AH1pdm09,2010,8,0
617,2009-2010,2010-08-02,2010-08-01,Southern,Influenza_AH3,2010,8,0
618,2009-2010,2010-08-02,2010-08-01,Southern,Influenza_ANotSubtyped,2010,8,0
619,2009-2010,2010-08-02,2010-08-01,Southern,Influenza_B,2010,8,0
620,2009-2010,2010-08-09,2010-08-08,Bay Area,Influenza_AH1,2010,8,0
621,2009-2010,2010-08-09,2010-08-08,Bay Area,Influenza_AH1pdm09,2010,8,0
622,2009-2010,2010-08-09,2010-08-08,Bay Area,Influenza_AH3,2010,8,0
623,2009-2010,2010-08-09,2010-08-08,Bay Area,Influenza_ANotSubtyped,2010,8,0
624,2009-2010,2010-08-09,2010-08-08,Bay Area,Influenza_B,2010,8,0
625,2009-2010,2010-08-09,2010-08-08,Central,Influenza_AH1,2010,8,0
626,2009-2010,2010-08-09,2010-08-08,Central,Influenza_AH1pdm09,2010,8,0
627,2009-2010,2010-08-09,2010-08-08,Central,Influenza_AH3,2010,8,0
628,2009-2010,2010-08-09,2010-08-08,Central,Influenza_ANotSubtyped,2010,8,0
629,2009-2010,2010-08-09,2010-08-08,Central,Influenza_B,2010,8,0
630,2009-2010,2010-08-09,2010-08-08,Northern,Influenza_AH1,2010,8,0
631,2009-2010,2010-08-09,2010-08-08,Northern,Influenza_AH1pdm09,2010,8,0
632,2009-2010,2010-08-09,2010-08-08,Northern,Influenza_AH3,2010,8,0
633,2009-2010,2010-08-09,2010-08-08,Northern,Influenza_ANotSubtyped,2010,8,0
634,2009-2010,2010-08-09,2010-08-08,Northern,Influenza_B,2010,8,0
635,2009-2010,2010-08-09,2010-08-08,Southern,Influenza_AH1,2010,8,0
636,2009-2010,2010-08-09,2010-08-08,Southern,Influenza_AH1pdm09,2010,8,0
637,2009-2010,2010-08-09,2010-08-08,Southern,Influenza_AH3,2010,8,0
